num,City
1695,Bruceton Mills
1696,Brucetown
1697,Bruceville
1698,Brule
1699,Brundidge
1700,Bruneau
1701,Bruning
1702,Bruno
1703,Brunson
1704,Brunswick
1705,Brusett
1706,Brush
1707,Brush Creek
1708,Brush Prairie
1709,Brush Valley
1710,Brussels
1711,Brutus
1712,Bryan
1713,Bryans Road
1714,Bryant
1715,Bryant Pond
1716,Bryants Store
1717,Bryce
1718,Bryce Canyon
1719,Bryceland
1720,Bryn Mawr
1721,Bryson
1722,Bryson City
1723,Buchanan
1724,Buck Creek
1725,Buckatunna
1726,Buckeye
1727,Buckeye Lake
1728,Buckeystown
1729,Buckfield
1730,Buckhannon
1731,Buckhead
1732,Buckholts
1733,Buckhorn
1734,Buckingham
1735,Buckland
1736,Buckley
1737,Bucklin
1738,Buckman
1739,Buckner
1740,Bucks
1741,Bucks Harbor
1742,Bucoda
1743,Bucyrus
1744,Bud
1745,Buda
1746,Budd Lake
1747,Bude
1748,Buellton
1749,Buena
1750,Buena Park
1751,Buena Vista
1752,Buffalo
1753,Buffalo Center
1754,Buffalo Gap
1755,Buffalo Lake
1756,Buffalo Prairie
1757,Buffalo Ridge
1758,Buford
1759,Buhl
1760,Buhler
1761,Buies Creek
1762,Bula
1763,Bulger
1764,Bullard
1765,Bullhead
1766,Bullhead City
1767,Bullock
1768,Bulls Gap
1769,Bullville
1770,Bulpitt
1771,Bulverde
1772,Bumpass
1773,Bumpus Mills
1774,Buna
1775,Bunceton
1776,Bunch
1777,Buncombe
1778,Bunker
1779,Bunker Hill
1780,Bunkie
1781,Bunnell
1782,Bunnlevel
1783,Bunola
1784,Buras
1785,Burbank
1786,Burchard
1787,Burden
1788,Burdett
1789,Burdette
1790,Burdick
1791,Burdine
1792,Bureau
1793,Burfordville
1794,Burgettstown
1795,Burghill
1796,Burgoon
1797,Burkburnett
1798,Burke
1799,Burkes Garden
1800,Burket
1801,Burkett
1802,Burkettsville
1803,Burkeville
1804,Burkittsville
1805,Burleson
1806,Burley
1807,Burlingame
1808,Burlingham
1809,Burlington
1810,Burlington Flats
1811,Burna
1812,Burnet
1813,Burnett
1814,Burnettsville
1815,Burney
1816,Burneyville
1817,Burnham
1818,Burnips
1819,Burns
1820,Burnside
1821,Burnsville
1822,Burnt Cabins
1823,Burnt Corn
1824,Burnt Hills
1825,Burnt Prairie
1826,Burnt Ranch
1827,Burnwell
1828,Burr
1829,Burr Hill
1830,Burr Oak
1831,Burrel
1832,Burrows
1833,Burrton
1834,Burt
1835,Burt Lake
1836,Burton
1837,Burtrum
1838,Burwell
1839,Busby
1840,Bush
1841,Bushkill
1842,Bushland
1843,Bushnell
1844,Bushton
1845,Buskirk
1846,Butler
1847,Butte
1848,Butte Des Morts
1849,Butte Falls
1850,Butterfield
1851,Butternut
1852,Butters
1853,Buttonwillow
1854,Buttzville
1855,Buxton
1856,Buzzards Bay
1857,Byars
1858,Bybee
1859,Byers
1860,Byesville
1861,Byfield
1862,Byhalia
1863,Bylas
1864,Bynum
1865,Bypro
1866,Byrdstown
1867,Byron
1868,Byron Center
1869,Caballo
1870,Cabazon
1871,Cabin Creek
1872,Cabins
1873,Cable
1874,Cabool
1875,Cache
1876,Cache Junction
1877,Cactus
1878,Caddo
1879,Caddo Gap
1880,Caddo Mills
1881,Cade
1882,Cades
1883,Cadet
1884,Cadillac
1885,Cadiz
1886,Cadott
1887,Cadwell
1888,Cadyville
1889,Cairnbrook
1890,Cairo
1891,Calabasas
1892,Calabash
1893,Calais
1894,Calamus
1895,Calder
1896,Caldwell
1897,Cale
1898,Caledonia
1899,Calera
1900,Calexico
1901,Calhan
1902,Calhoun
1903,Calhoun City
1904,Calico Rock
1905,Caliente
1906,Califon
1907,California
1908,California City
1909,California Hot Springs
1910,Calimesa
1911,Calion
1912,Calipatria
1913,Calistoga
1914,Call
1915,Callahan
1916,Callands
1917,Callao
1918,Callaway
1919,Callensburg
1920,Callery
1921,Callicoon
1922,Callicoon Center
1923,Calliham
1924,Calpella
1925,Calpine
1926,Calumet
1927,Calumet City
1928,Calvary
1929,Calvert
1930,Calvert City
1931,Calverton
1932,Calvin
1933,Calypso
1934,Camanche
1935,Camano Island
1936,Camargo
1937,Camarillo
1938,Camas Valley
1939,Cambra
1940,Cambria
1941,Cambria Heights
1942,Cambridge
1943,Cambridge Springs
1944,Cambridgeport
1945,Camby
1946,Camden
1947,Camden On Gauley
1948,Camden Point
1949,Camden Wyoming
1950,Camdenton
1951,Cameron
1952,Cameron Mills
1953,Camillus
1954,Camp
1955,Camp Crook
1956,Camp Dennison
1957,Camp Douglas
1958,Camp Grove
1959,Camp H M Smith
1960,Camp Hill
1961,Camp Lake
1962,Camp Lejeune
1963,Camp Meeker
1964,Camp Pendleton
1965,Camp Point
1966,Camp Sherman
1967,Camp Verde
1968,Campaign
1969,Campbell
1970,Campbell Hall
1971,Campbell Hill
1972,Campbellsburg
1973,Campbellsport
1974,Campbellsville
1975,Campbellton
1976,Campo
1977,Campti
1978,Campton
1979,Camptonville
1980,Cana
1981,Canaan
1982,Canada
1983,Canadensis
1984,Canadian
1985,Canadys
1986,Canajoharie
1987,Canal Fulton
1988,Canal Point
1989,Canal Winchester
1990,Canandaigua
1991,Canby
1992,Candia
1993,Candler
1994,Cando
1995,Candor
1996,Cane Valley
1997,Caneadea
1998,Canebrake
1999,Canehill
2000,Caney
2001,Caneyville
2002,Canfield
2003,Canisteo
2004,Canjilon
2005,Canmer
2006,Cannel City
2007,Cannelburg
2008,Cannelton
2009,Cannon
2010,Cannon Afb
2011,Cannon Ball
2012,Cannon Beach
2013,Cannonsburg
2014,Cannonville
2015,Canoga Park
2016,Canon City
2017,Canova
2018,Canterbury
2019,Canton
2020,Cantonment
2021,Cantrall
2022,Cantril
2023,Cantua Creek
2024,Cantwell
2025,Canute
2026,Canutillo
2027,Canvas
2028,Canyon
2029,Canyon City
2030,Canyon Country
2031,Canyon Creek
2032,Canyon Lake
2033,Canyonville
2034,Capac
2035,Capay
2036,Cape Canaveral
2037,Cape Coral
2038,Cape Elizabeth
2039,Cape Fair
2040,Cape Girardeau
2041,Cape May
2042,Cape May Point
2043,Cape Neddick
2044,Cape Porpoise
2045,Capeville
2046,Capistrano Beach
2047,Capitol
2048,Capitol Heights
2049,Capitola
2050,Capon Bridge
2051,Caprock
2052,Capron
2053,Capshaw
2054,Captain Cook
2055,Captiva
2056,Capulin
2057,Caputa
2058,Caraway
2059,Carbon
2060,Carbon Cliff
2061,Carbon Hill
2062,Carbonado
2063,Carbondale
2064,Cardale
2065,Cardiff
2066,Cardiff By The Sea
2067,Cardin
2068,Cardinal
2069,Cardington
2070,Cardville
2071,Cardwell
2072,Carefree
2073,Carencro
2074,Caretta
2075,Carey
2076,Carle Place
2077,Carleton
2078,Carlin
2079,Carlisle
2080,Carlock
2081,Carlos
2082,Carlotta
2083,Carlsbad
2084,Carlsborg
2085,Carlstadt
2086,Carlton
2087,Carman
2088,Carmel
2089,Carmel Valley
2090,Carmen
2091,Carmi
2092,Carmichael
2093,Carmine
2094,Carnarvon
2095,Carnegie
2096,Carnelian Bay
2097,Carney
2098,Caro
2099,Carol Stream
2100,Caroleen
2101,Carolina
2102,Caroline
2103,Carp Lake
2104,Carpenter
2105,Carpentersville
2106,Carpinteria
2107,Carpio
2108,Carr
2109,Carrabelle
2110,Carrboro
2111,Carrie
2112,Carrier
2113,Carrier Mills
2114,Carriere
2115,Carrington
2116,Carrizo Springs
2117,Carrizozo
2118,Carroll
2119,Carrollton
2120,Carrolltown
2121,Carson
2122,Carson City
2123,Carter
2124,Cartersburg
2125,Cartersville
2126,Carterville
2127,Carthage
2128,Cartwright
2129,Caruthers
2130,Caruthersville
2131,Carver
2132,Carversville
2133,Carville
2134,Cary
2135,Caryville
2136,Casa Blanca
2137,Casa Grande
2138,Casanova
2139,Cascade
2140,Cascade Locks
2141,Cascadia
2142,Cascilla
2143,Casco
2144,Caseville
2145,Casey
2146,Caseyville
2147,Cash
2148,Cashiers
2149,Cashion
2150,Cashmere
2151,Cashton
2152,Cashtown
2153,Casmalia
2154,Casnovia
2155,Cason
2156,Casper
2157,Caspian
2158,Cass Lake
2159,Cassadaga
2160,Cassandra
2161,Cassatt
2162,Casscoe
2163,Cassel
2164,Casselberry
2165,Cassoday
2166,Cassopolis
2167,Cassville
2168,Castaic
2169,Castalia
2170,Castalian Springs
2171,Castana
2172,Castanea
2173,Castell
2174,Castile
2175,Castine
2176,Castle
2177,Castle Dale
2178,Castle Point
2179,Castle Rock
2180,Castleberry
2181,Castleford
2182,Castleton
2183,Castleton On Hudson
2184,Castlewood
2185,Castor
2186,Castro Valley
2187,Castroville
2188,Cat Creek
2189,Cat Spring
2190,Cataract
2191,Catarina
2192,Catasauqua
2193,Cataumet
2194,Catawba
2195,Catawissa
2196,Catharine
2197,Catharpin
2198,Cathedral City
2199,Catherine
2200,Catheys Valley
2201,Cathlamet
2202,Catlett
2203,Catlin
2204,Cato
2205,Catonsville
2206,Catoosa
2207,Catron
2208,Catskill
2209,Cattaraugus
2210,Caulfield
2211,Causey
2212,Cauthornville
2213,Cavalier
2214,Cave City
2215,Cave Creek
2216,Cave In Rock
2217,Cave Junction
2218,Cave Spring
2219,Cavendish
2220,Cavetown
2221,Cavour
2222,Cawker City
2223,Cayce
2224,Cayucos
2225,Cayuga
2226,Cayuta
2227,Cazadero
2228,Cazenovia
2229,Cebolla
2230,Cecil
2231,Cecilia
2232,Cecilton
2233,Cedar
2234,Cedar Bluff
2235,Cedar Bluffs
2236,Cedar City
2237,Cedar Creek
2238,Cedar Crest
2239,Cedar Glen
2240,Cedar Grove
2241,Cedar Hill
2242,Cedar Island
2243,Cedar Key
2244,Cedar Lake
2245,Cedar Lane
2246,Cedar Mountain
2247,Cedar Park
2248,Cedar Point
2249,Cedar Rapids
2250,Cedar Ridge
2251,Cedar River
2252,Cedar Run
2253,Cedar Springs
2254,Cedar Valley
2255,Cedarbluff
2256,Cedarburg
2257,Cedarbutte
2258,Cedarcreek
2259,Cedaredge
2260,Cedars
2261,Cedartown
2262,Cedarvale
2263,Cedarville
2264,Cee Vee
2265,Celestine
2266,Celina
2267,Celoron
2268,Cement
2269,Cement City
2270,Centennial
2271,Center
2272,Center City
2273,Center Conway
2274,Center Harbor
2275,Center Hill
2276,Center Junction
2277,Center Line
2278,Center Lovell
2279,Center Moriches
2280,Center Point
2281,Center Rutland
2282,Center Sandwich
2283,Center Strafford
2284,Center Valley
2285,Centerbrook
2286,Centerburg
2287,Centereach
2288,Centerfield
2289,Centerpoint
2290,Centerport
2291,Centerton
2292,Centertown
2293,Centerview
2294,Centerville
2295,Centrahoma
2296,Central
2297,Central Bridge
2298,Central City
2299,Central Islip
2300,Central Lake
2301,Central Point
2302,Central Valley
2303,Central Village
2304,Centralia
2305,Centre
2306,Centre Hall
2307,Centreville
2308,Centuria
2309,Century
2310,Ceredo
2311,Ceres
2312,Ceresco
2313,Cerritos
2314,Cerro
2315,Cerro Gordo
2316,Cerulean
2317,Chacon
2318,Chadds Ford
2319,Chadron
2320,Chadwick
2321,Chaffee
2322,Chagrin Falls
2323,Chalfont
2324,Chalk Hill
2325,Chalkyitsik
2326,Challenge
2327,Challis
2328,Chalmers
2329,Chalmette
2330,Chama
2331,Chamberlain
2332,Chambers
2333,Chambersburg
2334,Chambersville
2335,Chamisal
2336,Chamois
2337,Champaign
2338,Champion
2339,Champlain
2340,Champlin
2341,Chana
2342,Chance
2343,Chancellor
2344,Chandler
2345,Chandler Heights
2346,Chandlers Valley
2347,Chandlersville
2348,Chandlerville
2349,Changewater
2350,Chanhassen
2351,Channahon
2352,Channelview
2353,Chantilly
2354,Chaparral
2355,Chapel Hill
2356,Chapin
2357,Chaplin
2358,Chapman
2359,Chapman Ranch
2360,Chapmansboro
2361,Chapmanville
2362,Chappaqua
2363,Chappell
2364,Chardon
2365,Charenton
2366,Charleroi
2367,Charles City
2368,Charles Town
2369,Charleston
2370,Charleston Afb
2371,Charlestown
2372,Charlevoix
2373,Charlo
2374,Charlotte
2375,Charlotte Hall
2376,Charlottesville
2377,Charlotteville
2378,Charlton
2379,Charlton City
2380,Charlton Depot
2381,Charlton Heights
2382,Charm
2383,Charmco
2384,Charter Oak
2385,Chartley
2386,Chase
2387,Chase City
2388,Chase Mills
2389,Chaseburg
2390,Chassell
2391,Chataignier
2392,Chateaugay
2393,Chatfield
2394,Chatham
2395,Chatom
2396,Chatsworth
2397,Chattahoochee
2398,Chattanooga
2399,Chattaroy
2400,Chaumont
2401,Chauncey
2402,Chautauqua
2403,Chauvin
2404,Chavies
2405,Chebanse
2406,Cheboygan
2407,Checotah
2408,Chefornak
2409,Chehalis
2410,Chelan Falls
2411,Chelmsford
2412,Chelsea
2413,Cheltenham
2414,Chemult
2415,Chemung
2416,Chenango Bridge
2417,Chenango Forks
2418,Cheney
2419,Cheneyville
2420,Chenoa
2421,Cheraw
2422,Cheriton
2423,Cherokee
2424,Cherokee Village
2425,Cherry
2426,Cherry Creek
2427,Cherry Hill
2428,Cherry Plain
2429,Cherry Point
2430,Cherry Tree
2431,Cherry Valley
2432,Cherrylog
2433,Cherryvale
2434,Cherryville
2435,Chesaning
2436,Chesapeake
2437,Chesapeake Beach
2438,Chesapeake City
2439,Cheshire
2440,Chesnee
2441,Chest Springs
2442,Chester
2443,Chester Depot
2444,Chester Heights
2445,Chester Springs
2446,Chesterfield
2447,Chesterhill
2448,Chesterton
2449,Chestertown
2450,Chestnut Mound
2451,Chestnutridge
2452,Cheswick
2453,Cheswold
2454,Chetopa
2455,Chevak
2456,Chewalla
2457,Chewelah
2458,Chewsville
2459,Cheyenne
2460,Cheyenne Wells
2461,Cheyney
2462,Chicago
2463,Chicago Heights
2464,Chichester
2465,Chickamauga
2466,Chickasaw
2467,Chickasha
2468,Chicken
2469,Chico
2470,Chicopee
2471,Chicota
2472,Chidester
2473,Chiefland
2474,Chignik
2475,Chignik Lagoon
2476,Chignik Lake
2477,Chilcoot
2478,Childress
2479,Childwold
2480,Chilhowee
2481,Chillicothe
2482,Chilo
2483,Chilton
2484,Chimacum
2485,Chimney Rock
2486,China
2487,China Grove
2488,Chincoteague Island
2489,Chinese Camp
2490,Chinle
2491,Chino
2492,Chino Hills
2493,Chinook
2494,Chippewa Bay
2495,Chippewa Falls
2496,Chippewa Lake
2497,Chisago City
2498,Chisholm
2499,Chitina
2500,Chittenango
2501,Chittenden
2502,Chloe
2503,Chloride
2504,Choccolocco
2505,Chocorua
2506,Chocowinity
2507,Choctaw
2508,Chokio
2509,Chokoloskee
2510,Cholame
2511,Chopin
2512,Choudrant
2513,Chouteau
2514,Chriesman
2515,Chrisman
2516,Chrisney
2517,Christchurch
2518,Christiana
2519,Christiansburg
2520,Christine
2521,Christmas
2522,Christmas Valley
2523,Christopher
2524,Christoval
2525,Chualar
2526,Chuckey
2527,Chugiak
2528,Chula
2529,Chula Vista
2530,Chunchula
2531,Chunky
2532,Church Creek
2533,Church Hill
2534,Church Point
2535,Church Road
2536,Church View
2537,Churchs Ferry
2538,Churchton
2539,Churchville
2540,Churdan
2541,Churubusco
2542,Cibecue
2543,Cibola
2544,Cibolo
2545,Cicero
2546,Cima
2547,Cimarron
2548,Cincinnati
2549,Cincinnatus
2550,Cinda
2551,Circle
2552,Circle Pines
2553,Circleville
2554,Cisco
2555,Cisne
2556,Citra
2557,Citronelle
2558,Citrus Heights
2559,City Of Industry
2560,Clackamas
2561,Claiborne
2562,Clairfield
2563,Clairton
2564,Clallam Bay
2565,Clam Gulch
2566,Clancy
2567,Clanton
2568,Clara
2569,Clara City
2570,Clare
2571,Claremont
2572,Claremore
2573,Clarence
2574,Clarence Center
2575,Clarendon
2576,Clarendon Hills
2577,Claridge
2578,Clarinda
2579,Clarington
2580,Clarion
2581,Clarissa
2582,Clarita
2583,Clark
2584,Clark Mills
2585,Clarkdale
2586,Clarkedale
2587,Clarkesville
2588,Clarkfield
2589,Clarkia
2590,Clarklake
2591,Clarkrange
2592,Clarkridge
2593,Clarks
2594,Clarks Grove
2595,Clarks Hill
2596,Clarks Mills
2597,Clarks Point
2598,Clarks Summit
2599,Clarksburg
2600,Clarksdale
2601,Clarkson
2602,Clarkston
2603,Clarksville
2604,Clarkton
2605,Claryville
2606,Clatonia
2607,Clatskanie
2608,Claude
2609,Claudville
2610,Claverack
2611,Clawson
2612,Claxton
2613,Clay
2614,Clay Center
2615,Clay City
2616,Clayhole
2617,Claymont
2618,Claypool
2619,Claysburg
2620,Claysville
2621,Clayton
2622,Claytonville
2623,Clayville
2624,Cle Elum
2625,Clear
2626,Clear Brook
2627,Clear Creek
2628,Clear Fork
2629,Clear Lake
2630,Clear Spring
2631,Clearfield
2632,Clearlake
2633,Clearlake Oaks
2634,Clearmont
2635,Clearview
2636,Clearville
2637,Clearwater
2638,Clearwater Beach
2639,Cleaton
2640,Cleburne
2641,Clementon
2642,Clements
2643,Clemmons
2644,Clemons
2645,Clemson
2646,Clendenin
2647,Cleo Springs
2648,Clermont
2649,Cleveland
2650,Cleverdale
2651,Cleves
2652,Clewiston
2653,Cliff Island
2654,Clifford
2655,Cliffside
2656,Cliffside Park
2657,Cliffwood
2658,Clifton
2659,Clifton Forge
2660,Clifton Heights
2661,Clifton Hill
2662,Clifton Park
2663,Clifton Springs
2664,Climax
2665,Climax Springs
2666,Climbing Hill
2667,Clinchco
2668,Clinchfield
2669,Clines Corners
2670,Clint
2671,Clinton
2672,Clinton Corners
2673,Clinton Township
2674,Clintondale
2675,Clintonville
2676,Clio
2677,Clipper Mills
2678,Clitherall
2679,Clive
2680,Clockville
2681,Clontarf
2682,Clopton
2683,Cloquet
2684,Closplint
2685,Closter
2686,Clothier
2687,Cloudcroft
2688,Cloutierville
2689,Cloverdale
2690,Clovis
2691,Clubb
2692,Clune
2693,Clute
2694,Clyde
2695,Clyde Park
2696,Clyman
2697,Clymer
2698,Clyo
2699,Coachella
2700,Coahoma
2701,Coal City
2702,Coal Creek
2703,Coal Mountain
2704,Coal Township
2705,Coaldale
2706,Coalgood
2707,Coaling
2708,Coalinga
2709,Coalmont
2710,Coalton
2711,Coalwood
2712,Coats
2713,Coatsburg
2714,Coatsville
2715,Cobalt
2716,Cobb
2717,Cobb Island
2718,Cobbs Creek
2719,Cobden
2720,Cobhill
2721,Cobleskill
2722,Cochecton
2723,Cochecton Center
2724,Cochise
2725,Cochiti Lake
2726,Cochiti Pueblo
2727,Cochrane
2728,Cochranton
2729,Cochranville
2730,Cockeysville
2731,Cocoa
2732,Cocoa Beach
2733,Cocolalla
2734,Codell
2735,Coden
2736,Codorus
2737,Coello
2738,Coeur D Alene
2739,Coeymans
2740,Coffee Creek
2741,Coffeen
2742,Coffeeville
2743,Coffey
2744,Cohasset
2745,Cohoctah
2746,Cohocton
2747,Cohoes
2748,Cohutta
2749,Coila
2750,Coin
2751,Coinjock
2752,Cokato
2753,Cokeburg
2754,Cokedale
2755,Coker
2756,Cokercreek
2757,Cokeville
2758,Colbert
2759,Colby
2760,Colchester
2761,Colcord
2762,Cold Bay
2763,Cold Brook
2764,Cold Spring
2765,Colden
2766,Coldiron
2767,Coldspring
2768,Coldwater
2769,Cole Camp
2770,Colebrook
2771,Coleharbor
2772,Coleman
2773,Coleman Falls
2774,Colerain
2775,Coleraine
2776,Coles Point
2777,Colesburg
2778,Coleta
2779,Colfax
2780,Collbran
2781,College City
2782,College Corner
2783,College Grove
2784,College Park
2785,College Place
2786,College Springs
2787,College Station
2788,Collegeville
2789,Collettsville
2790,Colleyville
2791,Colliersville
2792,Collierville
2793,Collins
2794,Collinston
2795,Collinsville
2796,Collinwood
2797,Collison
2798,Colman
2799,Colmar
2800,Colo
2801,Cologne
2802,Coloma
2803,Colome
2804,Colona
2805,Colonia
2806,Colonial Beach
2807,Colonial Heights
2808,Colora
2809,Colorado City
2810,Colorado Springs
2811,Colp
2812,Colquitt
2813,Colrain
2814,Colstrip
2815,Colt
2816,Colton
2817,Coltons Point
2818,Colts Neck
2819,Columbia
2820,Columbia City
2821,Columbia Cross Roads
2822,Columbia Falls
2823,Columbia Station
2824,Columbiana
2825,Columbiaville
2826,Columbus
2827,Columbus Grove
2828,Columbus Junction
2829,Colusa
2830,Colver
2831,Colville
2832,Colwell
2833,Colwich
2834,Comanche
2835,Combined Locks
2836,Combs
2837,Comer
2838,Comfort
2839,Comfrey
2840,Comins
2841,Commack
2842,Commerce
2843,Commerce City
2844,Commiskey
2845,Commodore
2846,Como
2847,Comptche
2848,Compton
2849,Comstock
2850,Comstock Park
2851,Conasauga
2852,Concan
2853,Concepcion
2854,Conception
2855,Conception Junction
2856,Concho
2857,Conconully
2858,Concord
2859,Concordia
2860,Concordville
2861,Concrete
2862,Conda
2863,Conde
2864,Condon
2865,Conejos
2866,Conestee
2867,Conestoga
2868,Conesus
2869,Conesville
2870,Confluence
2871,Conger
2872,Congers
2873,Congerville
2874,Congress
2875,Conifer
2876,Conklin
2877,Conneaut
2878,Conneaut Lake
2879,Conneautville
2880,Connell
2881,Connellsville
2882,Connelly
2883,Connellys Springs
2884,Conner
2885,Connersville
2886,Connoquenessing
2887,Conover
2888,Conrad
2889,Conrath
2890,Conroe
2891,Conroy
2892,Conshohocken
2893,Constableville
2894,Constance
2895,Constantia
2896,Constantine
2897,Continental
2898,Convent
2899,Converse
2900,Conway
2901,Conway Springs
2902,Conyers
2903,Conyngham
2904,Cook
2905,Cook Springs
2906,Cook Station
2907,Cookeville
2908,Cookstown
2909,Cooksville
2910,Cookville
2911,Cool Ridge
2912,Cooleemee
2913,Coolidge
2914,Coolin
2915,Coolville
2916,Coon Rapids
2917,Coon Valley
2918,Cooper
2919,Coopers Mills
2920,Coopers Plains
2921,Cooperstown
2922,Coos Bay
2923,Coosa
2924,Coosada
2925,Coosawatchie
2926,Cooter
2927,Copake
2928,Copake Falls
2929,Copalis Beach
2930,Copalis Crossing
2931,Copan
2932,Cope
2933,Copeland
2934,Copemish
2935,Copen
2936,Copenhagen
2937,Copeville
2938,Copiague
2939,Coplay
2940,Coppell
2941,Copper Center
2942,Copper City
2943,Copper Harbor
2944,Copper Hill
2945,Copperhill
2946,Copperopolis
2947,Cora
